row_id,playerID,year,position,age,avg_salary_year,free_agent_salary,contract_length,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,InnOuts,PO,A,E,DP,PB,WP,ZR,won_cy_young,won_mvp,won_gold_glove,won_silver_slugger,all_star
baergca01_2003,baergca01,2003,2B,35,2573472.9480048367,1000000.0,1.0,389,48,123,24,0,6,58,7,1,25,40,2,4,2,5,12,1084.0,175.0,87.0,4.0,27.0,0.0,0.0,,0,0,0,0,0
barajro01_2003,barajro01,2003,C,28,2573472.9480048367,500000.0,1.0,480,40,101,28,0,9,60,1,0,28,94,11,4,3,6,10,3845.0,1017.0,69.0,2.0,10.0,12.0,0.0,,0,0,0,0,0
belliro01_2003,belliro01,2003,2B,28,2573472.9480048367,1100000.0,1.0,1100,172,281,74,5,22,112,14,7,102,182,2,8,16,6,21,6990.0,545.0,750.0,30.0,177.0,0.0,0.0,,0,0,0,0,0
blanche01_2003,blanche01,2003,C,32,2573472.9480048367,750000.0,1.0,686,61,141,35,4,13,66,3,3,64,144,13,4,10,8,18,5463.0,1317.0,131.0,10.0,14.0,13.0,0.0,,0,0,0,0,0
butlebr02_2003,butlebr02,2003,2B,25,2573472.9480048367,,1.0,553,85,137,28,6,11,60,4,7,24,60,5,7,7,6,12,3520.0,230.0,348.0,17.0,81.0,0.0,0.0,,0,0,0,0,0
delluda01_2003,delluda01,2003,OF,30,2573472.9480048367,750000.0,1.0,662,88,165,33,7,20,92,16,5,73,165,10,8,2,5,15,4065.0,285.0,4.0,6.0,3.0,0.0,0.0,,0,0,0,0,0
fickro01_2003,fickro01,2003,1B,29,2573472.9480048367,800000.0,1.0,1366,180,369,83,5,47,204,1,4,127,199,11,13,0,16,36,8800.0,1888.0,112.0,33.0,107.0,12.0,0.0,,0,0,0,0,0
fordybr01_2003,fordybr01,2003,C,33,2573472.9480048367,650000.0,1.0,770,65,186,38,2,12,58,4,5,49,119,2,8,12,3,22,6067.0,1432.0,79.0,17.0,13.0,17.0,0.0,,0,0,0,0,0
garcika01_2003,garcika01,2003,OF,28,2573472.9480048367,800000.0,1.0,491,63,138,17,0,32,96,0,5,23,106,2,2,0,6,15,3471.0,252.0,13.0,9.0,1.0,0.0,0.0,,0,0,0,0,0
hammoje01_2003,hammoje01,2003,OF,32,2573472.9480048367,1000000.0,1.0,754,89,190,49,6,19,75,10,8,82,156,1,7,1,9,18,5197.0,419.0,6.0,4.0,1.0,0.0,0.0,,0,0,0,0,0
ibanera01_2003,ibanera01,2003,1B,31,2573472.9480048367,4194444.666666667,3.0,1384,209,403,81,16,55,247,13,9,121,208,12,5,2,15,27,7236.0,971.0,72.0,12.0,64.0,0.0,0.0,,0,0,0,0,0
kaplega01_2003,kaplega01,2003,OF,28,2573472.9480048367,750000.0,1.0,1023,153,278,58,6,23,133,40,12,99,164,3,4,9,10,23,7170.0,635.0,26.0,11.0,5.0,0.0,0.0,,0,0,0,0,0
kingsge01_2003,kingsge01,2003,OF,27,2573472.9480048367,,,358,42,92,13,4,3,37,13,6,32,68,0,4,11,3,9,2436.0,210.0,4.0,3.0,0.0,0.0,0.0,,0,0,0,0,0
loftoke01_2003,loftoke01,2003,OF,36,2573472.9480048367,3100000.0,2.0,1596,286,436,83,21,37,163,75,28,165,193,4,7,17,12,15,10090.0,969.0,17.0,9.0,2.0,0.0,0.0,,0,0,0,0,0
lopezja01_2003,lopezja01,2003,C,33,2573472.9480048367,7500000.0,3.0,1242,165,348,60,4,71,227,1,2,87,235,16,22,1,10,37,8497.0,2179.0,157.0,25.0,21.0,16.0,0.0,,0,0,0,0,1
menecfr01_2003,menecfr01,2003,2B,32,2573472.9480048367,400000.0,1.0,686,114,157,29,2,17,84,2,3,118,145,1,24,5,8,19,5144.0,330.0,567.0,22.0,116.0,0.0,0.0,,0,0,0,0,0
ojedami01_2003,ojedami01,2003,1B,28,2573472.9480048367,305000.0,1.0,141,13,33,6,0,4,22,1,1,18,26,2,3,0,1,2,1032.0,305.0,14.0,6.0,2.0,4.0,0.0,,0,0,0,0,0
perezed01_2003,perezed01,2003,1B,34,2573472.9480048367,850000.0,2.0,407,69,103,25,0,21,67,5,2,46,89,1,7,2,4,14,2181.0,227.0,15.0,9.0,8.0,0.0,0.0,,0,0,0,0,0
prattto02_2003,prattto02,2003,C,36,2573472.9480048367,875000.0,1.0,404,48,99,29,1,11,47,3,0,80,127,9,13,2,5,12,3296.0,881.0,34.0,5.0,12.0,14.0,0.0,,0,0,0,0,0
perezed02_2003,perezed02,2003,C,35,2573472.9480048367,625000.0,2.0,477,32,123,26,1,11,49,0,1,22,74,3,1,8,2,22,3467.0,858.0,52.0,9.0,13.0,12.0,0.0,,0,0,0,0,0
sandere02_2003,sandere02,2003,OF,36,2573472.9480048367,3000000.0,2.0,1399,233,371,71,13,87,262,47,21,131,357,14,22,1,12,22,9400.0,743.0,23.0,10.0,5.0,0.0,0.0,,0,0,0,0,0
santibe01_2003,santibe01,2003,C,38,2573472.9480048367,2150000.0,2.0,1356,148,370,70,11,33,175,9,7,79,220,8,6,10,15,51,9172.0,2204.0,150.0,14.0,25.0,23.0,0.0,,0,0,0,0,0
searsto01_2003,searsto01,2003,1B,28,2573472.9480048367,,1.0,85,11,22,5,0,2,11,0,0,7,19,0,1,0,1,4,375.0,120.0,9.0,1.0,11.0,0.0,0.0,,0,0,0,0,0
sierrru01_2003,sierrru01,2003,OF,38,2573472.9480048367,1000000.0,1.0,1070,135,296,62,2,45,170,8,1,77,165,8,0,0,10,39,2892.0,194.0,2.0,7.0,0.0,0.0,0.0,,0,0,0,0,0
stairma01_2003,stairma01,2003,OF,35,2573472.9480048367,1000000.0,1.0,915,138,240,56,1,53,159,4,4,133,190,14,20,1,6,18,5977.0,961.0,72.0,8.0,55.0,0.0,0.0,,0,0,0,0,0
stewash01_2003,stewash01,2003,OF,29,2573472.9480048367,6000000.0,3.0,1790,296,553,126,15,35,178,45,18,152,198,6,26,2,13,36,9552.0,728.0,17.0,12.0,1.0,0.0,0.0,,0,0,0,0,0
stinnke01_2003,stinnke01,2003,C,33,2573472.9480048367,500000.0,1.0,466,51,113,29,0,15,57,4,2,46,138,7,9,3,2,9,3368.0,779.0,56.0,16.0,9.0,14.0,0.0,,0,0,0,0,0
stynech01_2003,stynech01,2003,2B,30,2573472.9480048367,750000.0,1.0,999,148,261,59,6,24,132,8,7,89,161,2,10,9,6,25,6351.0,245.0,490.0,20.0,63.0,0.0,0.0,,0,0,0,0,0
tejadmi01_2003,tejadmi01,2003,SS,29,2573472.9480048367,11874276.333333334,6.0,1920,313,547,103,3,92,350,28,7,134,238,15,30,1,16,47,12819.0,725.0,1467.0,60.0,294.0,0.0,0.0,,0,0,0,0,0
tuckemi01_2003,tuckemi01,2003,OF,32,2573472.9480048367,1750000.0,2.0,1300,188,330,66,19,37,172,47,27,141,295,8,7,23,10,21,7942.0,672.0,37.0,12.0,7.0,0.0,0.0,,0,0,0,0,0
vandejo02_2003,vandejo02,2003,OF,37,2573472.9480048367,,,998,138,263,70,6,34,135,10,9,137,284,15,2,2,7,22,6333.0,596.0,11.0,9.0,18.0,0.0,0.0,,0,0,0,0,0
venturo01_2003,venturo01,2003,3B,36,2573472.9480048367,1200000.0,1.0,1313,180,318,55,1,62,209,5,6,236,289,23,3,3,9,38,9710.0,516.0,693.0,47.0,82.0,0.0,0.0,,0,0,0,0,0
vizcajo01_2003,vizcajo01,2003,2B,35,2573472.9480048367,1200000.0,1.0,851,105,241,34,8,9,77,6,8,47,95,5,4,18,3,16,4762.0,269.0,471.0,23.0,103.0,0.0,0.0,,0,0,0,0,0
vinafe01_2003,vinafe01,2003,2B,34,2573472.9480048367,3000000.0,2.0,1512,205,424,73,17,14,133,38,22,87,95,5,51,7,10,23,9427.0,747.0,942.0,30.0,248.0,0.0,0.0,,0,0,0,0,0
walketo04_2003,walketo04,2003,2B,30,2573472.9480048367,1750000.0,1.0,1750,264,512,115,9,41,224,10,14,149,217,8,5,12,16,40,11028.0,842.0,1196.0,35.0,253.0,0.0,0.0,,0,0,0,0,0
whitero02_2003,whitero02,2003,OF,31,2573472.9480048367,3000000.0,2.0,1266,164,349,63,5,53,199,3,6,82,221,7,25,2,10,38,7827.0,597.0,13.0,8.0,2.0,0.0,0.0,,0,0,0,0,1
zeileto01_2003,zeileto01,2003,3B,38,2573472.9480048367,1000000.0,1.0,1336,167,347,58,3,39,191,3,1,173,248,6,10,0,14,48,9345.0,1491.0,500.0,44.0,151.0,0.0,0.0,,0,0,0,0,0
alomaro01_2004,alomaro01,2004,2B,36,2491776.104693141,,1.0,1277,167,335,58,8,20,116,28,8,130,191,7,5,21,10,33,8139.0,601.0,775.0,24.0,205.0,0.0,0.0,,0,0,0,0,0
bakopa01_2004,bakopa01,2004,C,32,2491776.104693141,650000.0,1.0,560,56,126,29,4,5,47,1,3,57,122,9,3,5,2,10,4419.0,1192.0,96.0,14.0,6.0,10.0,0.0,,0,0,0,0,0
bautida01_2004,bautida01,2004,OF,32,2491776.104693141,,1.0,977,115,282,48,6,21,124,13,6,67,137,6,8,3,7,31,6480.0,459.0,9.0,10.0,1.0,0.0,0.0,,0,0,0,0,0
beltrca01_2004,beltrca01,2004,OF,27,2491776.104693141,16472540.285714285,7.0,1757,337,494,94,26,93,309,118,14,235,317,15,13,6,21,28,11402.0,1167.0,34.0,20.0,6.0,0.0,0.0,,0,0,0,0,1
beltrad01_2004,beltrad01,2004,3B,25,2491776.104693141,12800000.0,5.0,1744,224,485,88,7,92,276,16,9,127,286,17,11,2,16,45,12178.0,352.0,926.0,49.0,83.0,0.0,0.0,,0,0,0,0,0
bennega01_2004,bennega01,2004,C,32,2491776.104693141,750000.0,1.0,817,70,199,39,2,9,88,5,3,61,125,8,10,5,5,27,6173.0,1367.0,88.0,9.0,13.0,15.0,0.0,,0,0,0,0,0
blanche01_2004,blanche01,2004,C,33,2491776.104693141,1350000.0,2.0,687,64,140,36,2,17,72,0,5,51,128,7,5,16,9,16,5568.0,1357.0,108.0,11.0,12.0,12.0,0.0,,0,0,0,0,0
blumge01_2004,blumge01,2004,1B,31,2491776.104693141,575000.0,1.0,1127,134,287,60,4,28,139,4,3,93,178,7,3,7,9,27,7590.0,296.0,580.0,25.0,94.0,0.0,0.0,,0,0,0,0,0
cabreor01_2004,cabreor01,2004,SS,30,2491776.104693141,8000000.0,4.0,1807,233,497,128,6,34,198,65,13,139,171,7,6,15,23,50,12290.0,720.0,1391.0,62.0,295.0,0.0,0.0,,0,0,0,0,0
cairomi01_2004,cairomi01,2004,1B,30,2491776.104693141,900000.0,1.0,805,117,215,41,9,13,97,16,5,44,115,4,23,21,13,18,5117.0,373.0,437.0,18.0,94.0,0.0,0.0,,0,0,0,0,0
castivi02_2004,castivi02,2004,3B,37,2491776.104693141,3100000.0,2.0,1668,214,434,94,8,69,268,5,3,99,268,13,16,1,20,66,11325.0,297.0,879.0,31.0,81.0,0.0,0.0,,0,0,0,0,0
clarkto02_2004,clarkto02,2004,1B,32,2491776.104693141,750000.0,1.0,782,91,172,37,1,35,121,0,0,71,222,5,4,0,4,25,5290.0,1722.0,132.0,14.0,160.0,0.0,0.0,,0,0,0,0,0
claytro01_2004,claytro01,2004,SS,34,2491776.104693141,1350000.0,1.0,1399,195,356,66,7,26,128,20,8,117,284,10,10,35,10,45,10026.0,572.0,1105.0,28.0,236.0,0.0,0.0,,0,0,0,0,0
coraal01_2004,coraal01,2004,2B,29,2491776.104693141,1350000.0,2.0,1140,123,301,47,11,19,109,14,8,89,138,17,35,23,4,17,8567.0,654.0,935.0,30.0,250.0,0.0,0.0,,0,0,0,0,0
cordewi01_2004,cordewi01,2004,1B,33,2491776.104693141,600000.0,1.0,663,85,177,39,0,23,107,4,1,69,138,5,8,0,8,17,4231.0,1296.0,77.0,8.0,107.0,0.0,0.0,,0,0,0,0,0
counscr01_2004,counscr01,2004,3B,34,2491776.104693141,1550000.0,2.0,1212,162,308,47,9,7,95,35,13,145,172,12,8,12,8,19,8319.0,345.0,804.0,20.0,120.0,0.0,0.0,,0,0,0,0,0
davisbe01_2004,davisbe01,2004,C,27,2491776.104693141,,1.0,667,71,157,37,1,19,103,2,2,48,168,3,3,3,9,16,4879.0,1245.0,69.0,8.0,18.0,19.0,0.0,,0,0,0,0,0
delluda01_2004,delluda01,2004,OF,31,2491776.104693141,900000.0,2.0,776,119,185,36,6,27,113,23,8,98,201,9,11,3,8,17,5126.0,372.0,4.0,7.0,3.0,0.0,0.0,,0,0,0,0,0
drewjd01_2004,drewjd01,2004,OF,29,2491776.104693141,12560000.0,5.0,1229,239,348,60,12,64,191,22,7,211,268,6,16,6,7,17,8327.0,673.0,23.0,7.0,2.0,0.0,0.0,,0,0,0,0,0
diazei01_2004,diazei01,2004,C,32,2491776.104693141,600000.0,1.0,793,73,183,39,2,7,62,5,2,37,69,4,20,12,9,31,6028.0,1554.0,144.0,19.0,19.0,15.0,0.0,,0,0,0,0,0
easleda01_2004,easleda01,2004,2B,35,2491776.104693141,750000.0,1.0,634,63,141,37,3,18,80,5,4,53,97,4,19,2,5,13,4144.0,365.0,391.0,20.0,87.0,0.0,0.0,,0,0,0,0,0
eckstda01_2004,eckstda01,2004,SS,29,2491776.104693141,3416666.3333333335,3.0,1626,258,448,68,8,13,129,53,23,123,138,1,55,38,14,27,10359.0,596.0,999.0,28.0,233.0,0.0,0.0,,0,0,0,0,0
flahejo01_2004,flahejo01,2004,C,37,2491776.104693141,800000.0,1.0,513,54,133,37,0,14,63,2,4,24,94,3,3,9,5,17,3844.0,905.0,62.0,9.0,11.0,11.0,0.0,,0,0,0,0,0
francju01_2004,francju01,2004,1B,46,2491776.104693141,1000000.0,1.0,855,116,253,43,6,17,118,9,4,100,186,12,2,3,7,31,5212.0,1776.0,139.0,11.0,194.0,0.0,0.0,,0,0,0,0,0
garcino01_2004,garcino01,2004,SS,31,2491776.104693141,8250000.0,1.0,1614,273,494,114,21,61,266,28,8,104,154,7,23,2,23,37,10145.0,557.0,1098.0,54.0,209.0,0.0,0.0,,0,0,0,0,1
glaustr01_2004,glaustr01,2004,3B,28,2491776.104693141,10500000.0,4.0,1095,199,273,52,4,64,203,19,8,165,269,11,10,0,10,26,6704.0,169.0,445.0,38.0,44.0,0.0,0.0,,0,0,0,0,1
gonzaal01_2004,gonzaal01,2004,SS,31,2491776.104693141,1750000.0,1.0,1334,165,313,82,6,45,147,10,8,107,323,8,10,16,6,35,9396.0,545.0,970.0,42.0,225.0,0.0,0.0,,0,0,0,0,0
grudzma01_2004,grudzma01,2004,2B,34,2491776.104693141,1000000.0,1.0,1274,161,375,73,2,18,111,11,4,67,185,4,15,12,7,36,8418.0,620.0,883.0,20.0,200.0,0.0,0.0,,0,0,0,0,0
guzmacr01_2004,guzmacr01,2004,SS,26,2491776.104693141,4200000.0,4.0,1733,242,471,77,24,20,158,40,27,77,222,6,8,33,14,31,11399.0,676.0,1152.0,35.0,254.0,0.0,0.0,,0,0,0,0,0
hidalri01_2004,hidalri01,2004,OF,29,2491776.104693141,5000000.0,1.0,1425,212,375,86,11,68,218,19,13,145,318,16,19,0,13,42,9952.0,753.0,42.0,11.0,11.0,0.0,0.0,,0,0,0,0,0
hollato01_2004,hollato01,2004,OF,31,2491776.104693141,900000.0,1.0,806,115,227,56,6,27,109,11,12,79,179,11,2,6,5,12,5233.0,391.0,18.0,7.0,1.0,0.0,0.0,,0,0,0,0,0
jordabr01_2004,jordabr01,2004,OF,37,2491776.104693141,600000.0,1.0,907,120,248,49,4,29,131,5,5,73,151,8,11,0,10,20,5814.0,405.0,13.0,6.0,4.0,0.0,0.0,,0,0,0,0,0
kentje01_2004,kentje01,2004,2B,36,2491776.104693141,8375000.0,2.0,1668,275,501,115,11,86,308,18,6,140,282,8,15,0,17,56,10885.0,902.0,1141.0,34.0,277.0,0.0,0.0,,0,0,0,0,1
koskico01_2004,koskico01,2004,3B,31,2491776.104693141,5166666.666666667,3.0,1381,215,374,90,7,54,209,30,19,198,343,19,28,0,19,25,9937.0,287.0,695.0,32.0,45.0,0.0,0.0,,0,0,0,0,0
ledeeri01_2004,ledeeri01,2004,OF,31,2491776.104693141,1250000.0,2.0,634,95,150,37,3,28,99,4,2,96,156,7,2,2,3,13,3408.0,266.0,8.0,1.0,1.0,0.0,0.0,,0,0,0,0,0
leetr01_2004,leetr01,2004,1B,29,2491776.104693141,1300000.0,1.0,1097,131,293,64,5,32,142,11,5,119,204,15,0,1,8,27,7549.0,2529.0,179.0,9.0,239.0,0.0,0.0,,0,0,0,0,0
lowelmi01_2004,lowelmi01,2004,3B,30,2491776.104693141,,,1687,251,476,115,2,83,282,12,5,185,247,19,13,0,20,47,11508.0,351.0,801.0,30.0,93.0,0.0,0.0,,0,0,0,0,1
mabryjo01_2004,mabryjo01,2004,1B,34,2491776.104693141,725000.0,1.0,558,72,152,30,1,27,99,1,2,56,126,9,5,5,7,16,3665.0,464.0,68.0,9.0,26.0,0.0,0.0,,0,0,0,0,0
mathemi01_2004,mathemi01,2004,1B,34,2491776.104693141,2675000.0,3.0,1141,102,283,52,4,16,132,2,6,99,213,29,7,21,12,26,8741.0,2087.0,171.0,5.0,25.0,12.0,0.0,,0,0,0,0,0
mirabdo01_2004,mirabdo01,2004,C,34,2491776.104693141,1500000.0,2.0,474,67,121,32,0,22,75,0,0,47,115,0,7,0,3,14,3445.0,894.0,70.0,7.0,8.0,39.0,0.0,,0,0,0,0,0
mondera01_2004,mondera01,2004,OF,33,2491776.104693141,1000000.0,1.0,1225,183,306,74,5,53,174,37,20,128,231,9,9,0,8,22,8118.0,582.0,18.0,15.0,3.0,0.0,0.0,,0,0,0,0,0
palmeor01_2004,palmeor01,2004,OF,35,2491776.104693141,800000.0,1.0,713,91,197,30,2,6,76,12,6,80,72,5,5,13,9,9,4123.0,348.0,9.0,1.0,2.0,0.0,0.0,,0,0,0,0,0
phelpjo01_2004,phelpjo01,2004,1B,26,2491776.104693141,800000.0,1.0,1032,149,281,57,4,52,185,1,2,80,290,5,27,0,2,32,677.0,208.0,8.0,5.0,11.0,0.0,0.0,,0,0,0,0,0
pierzaj01_2004,pierzaj01,2004,C,28,2491776.104693141,2250000.0,1.0,1398,162,412,94,11,28,200,4,4,56,143,17,41,6,11,54,9670.0,2297.0,142.0,10.0,15.0,16.0,0.0,,0,0,0,0,0
polanpl01_2004,polanpl01,2004,3B,29,2491776.104693141,4600000.0,1.0,1543,236,450,83,5,40,167,26,9,95,118,2,28,28,10,44,9888.0,622.0,981.0,18.0,201.0,0.0,0.0,,0,0,0,0,0
prattto02_2004,prattto02,2004,C,37,2491776.104693141,750000.0,1.0,359,46,100,26,1,10,52,2,0,64,104,6,11,2,5,11,2906.0,792.0,30.0,1.0,13.0,10.0,0.0,,0,0,0,0,0
randajo01_2004,randajo01,2004,3B,35,2491776.104693141,2150000.0,1.0,1536,208,440,98,8,35,208,3,2,127,207,2,22,11,26,36,9689.0,315.0,715.0,28.0,50.0,0.0,0.0,,0,0,0,0,0
redmomi01_2004,redmomi01,2004,C,33,2491776.104693141,900000.0,2.0,627,50,171,37,1,4,64,1,2,42,78,8,21,7,7,16,4424.0,1180.0,94.0,7.0,19.0,5.0,0.0,,0,0,0,0,0
sanchre01_2004,sanchre01,2004,SS,37,2491776.104693141,600000.0,1.0,986,102,258,34,8,3,87,4,4,45,98,4,7,13,11,25,7231.0,472.0,795.0,18.0,184.0,0.0,0.0,,0,0,0,0,0
sexsori01_2004,sexsori01,2004,1B,30,2491776.104693141,12500000.0,4.0,1266,203,345,69,4,83,249,2,3,182,308,14,17,0,9,37,8942.0,2786.0,276.0,19.0,284.0,0.0,0.0,,0,0,0,0,1
sierrru01_2004,sierrru01,2004,OF,39,2491776.104693141,1500000.0,1.0,1033,120,271,52,2,39,168,7,1,83,168,12,0,0,10,31,2596.0,176.0,3.0,4.0,0.0,0.0,0.0,,0,0,0,0,0
surhobj01_2004,surhobj01,2004,1B,40,2491776.104693141,1100000.0,1.0,737,86,222,37,1,13,100,5,5,68,80,5,2,7,3,14,3606.0,479.0,27.0,4.0,34.0,0.0,0.0,,0,0,0,0,0
sweenma01_2004,sweenma01,2004,1B,35,2491776.104693141,575000.0,1.0,339,41,83,24,2,12,58,1,1,45,97,3,2,0,4,5,1284.0,180.0,11.0,2.0,17.0,0.0,0.0,,0,0,0,0,0
valenjo03_2004,valenjo03,2004,SS,35,2491776.104693141,3500000.0,1.0,1427,222,334,72,9,83,219,19,12,140,352,10,8,16,9,20,9905.0,557.0,1045.0,59.0,233.0,0.0,0.0,,0,0,0,0,0
varitja01_2004,varitja01,2004,C,32,2491776.104693141,9860507.5,4.0,1381,188,384,88,3,53,219,17,8,154,327,20,24,6,11,34,9608.0,2646.0,146.0,15.0,27.0,21.0,0.0,,0,0,0,0,1
vizcajo01_2004,vizcajo01,2004,1B,36,2491776.104693141,1250000.0,1.0,953,101,268,47,8,11,96,4,7,52,101,10,2,14,5,18,5587.0,359.0,547.0,20.0,122.0,0.0,0.0,,0,0,0,0,0
vizquom01_2004,vizquom01,2004,SS,37,2491776.104693141,4010056.0,3.0,1399,210,386,72,10,23,150,45,19,142,146,3,9,32,17,30,9262.0,553.0,1030.0,25.0,248.0,0.0,0.0,,0,0,0,0,0
wilsoda01_2004,wilsoda01,2004,C,35,2491776.104693141,1750000.0,1.0,994,90,262,44,3,12,120,1,1,59,190,1,3,18,16,24,7684.0,1907.0,85.0,5.0,14.0,6.0,0.0,,0,0,0,0,0
womacto01_2004,womacto01,2004,SS,35,2491776.104693141,2000000.0,2.0,1492,224,409,59,12,12,117,68,22,91,187,3,10,16,13,22,9253.0,519.0,955.0,44.0,188.0,0.0,0.0,,0,0,0,0,0
anderma02_2005,anderma02,2005,2B,31,2633830.803850782,925000.0,2.0,970,121,252,48,3,21,114,31,6,71,143,6,5,8,12,13,5783.0,530.0,487.0,25.0,140.0,0.0,0.0,,0,0,0,0,0
